acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
0.72458,0.46233,0.53576,1.1466,0.92775,0.77202,1.0187,61.105,46.283,0.43149,0.24164,0.45181,0.38653,0.34392,0.40485,0.39564,18.707,21.327,20.039,13.326,15.329,32.23,25.926,22.107,28.525,1687,1332,1.6985,0.95483,1.7131,1.9657,1.702,1.9196,1.7411,87.969,80.085,10,4,7,8,10,8,7,-8.388,21.04,-14.877,90.158,78.347,79.36,51.921,38.041,92.048,41.536,62.143,63.234,65.325,25.332,-155.28,422.43,-275.05,1706.3,1481.5,1491.3,994.3,72.088,260.88,65.335,269.47,261.43,268.94,112.21,3,4,4,6,5,6,6,0.67448,-0.41146,-0.047428,1.0242,0.84638,0.70704,0.88171,57.833,-9.0091,0.40257,0.28324,0.58904,0.39021,0.38336,0.29581,0.42159,20.739,38.819,19.865,-11.637,-1.5796,29.892,24.591,20.469,26.012,1704.6,-208.63,1.3943,0.097656,1.1323,1.6832,1.514,1.1686,1.5773,83.435,82.177,7,7,5,6,9,5,5,-12.265,-48.887,0.19751,106.93,99.28,93.7,48.266,54.253,105.09,36.397,77.544,79.614,75.421,44.608,-199.86,-1014.4,43.742,2234.7,2062.1,2004.1,989.91,52.82,94.619,100.23,256.66,252.76,255.64,190.35,5,5,6,5,5,5,4,4
-0.098515,0.061406,0.9282,0.96846,0.26213,0.9329,0.96389,-28.789,48.817,0.24497,0.074605,0.053251,0.057253,0.091461,0.056948,0.05441,69.781,11.435,-2.7634,1.681,26.012,27.121,7.2737,26.138,26.999,-820.77,1364.8,0.35254,0.19336,1.0374,1.1095,0.39424,1.052,1.0956,72.511,76.138,6,8,4,5,6,4,5,-7.9247,23.536,10.978,32.006,25.999,30.752,18.037,7.4509,21.312,18.354,23.346,21.155,22.5,15.597,-158.41,492,212.02,648.73,536.22,624.4,356.91,-0.53354,78.75,49.817,99.466,86.091,93.184,60.761,5,2,2,4,2,4,2,-0.48175,0.86767,0.13208,1.0027,0.9932,0.87849,0.50112,-28.194,61.22,0.037828,0.017058,0.039588,0.0053077,0.0081731,0.016779,0.035481,2.4743,2.3324,-5.2775,9.548,1.4935,11.026,10.918,9.6714,5.4982,-308.61,674.72,-0.428,0.89,0.209,1.0093,1.0056,0.89959,0.56229,-24.709,64.424,2,3,2,2,2,2,1,5.5004,-7.1139,4.4969,13.006,10.01,10.889,9.6716,5.4698,7.195,6.2304,7.0335,7.8427,6.3855,4.8787,124.17,-170.92,104.72,302.14,232.29,255.5,222.17,17.988,1.89,12.5,28.787,28.759,28.505,18.087,2,4,3,4,5,5,4,1
-0.6766,0.33145,0.68601,1.0342,0.75994,0.76381,0.97744,-54.699,44.07,0.17179,0.059708,0.08363,0.08797,0.15136,0.086762,0.093085,13.385,7.8918,-21.822,10.548,21.889,33.122,24.425,24.361,31.328,-1775.5,1400,-0.29443,0.45752,0.82153,1.3114,1.2176,0.9044,1.274,-4.665,63.526,6,6,7,8,7,7,8,-4.8609,15.351,8.3918,35.532,32.221,34.303,13.371,7.518,45.171,9.8693,34.942,35.836,35.063,8.0941,-118.41,321.53,201.16,805.46,726.03,776.33,317.13,6.4939,136.62,27.515,138.89,137.26,138.26,31.353,3,6,6,6,6,6,5,-0.77869,-0.62727,0.12626,1.1187,1.0723,0.69751,0.84886,-48.436,-36.538,0.35655,0.43472,0.26194,0.37264,0.39938,0.42087,0.30528,23.339,22.221,-17.856,-14.418,2.7197,25.725,24.68,15.989,19.464,-1112.5,-846.6,-0.15698,-0.30176,0.54297,2.3557,2.3509,2.1987,1.2765,4.4055,-14.025,7,6,4,6,6,6,6,36.076,47.877,-19.678,122.05,112.78,109.79,62.842,40.806,101.26,38.982,42.896,47.16,42.594,27.984,630.54,809.47,-323.64,2008.5,1852.2,1802.3,1046.4,106.6,170.99,73.582,184.1,177.36,183.72,112.19,3,3,3,4,4,4,5,2
-0.3533,0.20403,0.85856,1.0075,0.45083,0.88776,0.98096,-21.308,55.413,0.28197,0.10376,0.25861,0.20319,0.22816,0.26061,0.20542,47.232,20.94,-9.2876,5.3406,22.257,26.219,11.837,23.026,25.521,-549.08,1440.5,0.010742,0.38232,1.4692,1.6015,1.0222,1.5061,1.5669,50.22,89.194,5,4,4,4,5,5,5,-17.271,22.562,1.9238,55.138,47.233,48.214,34.329,30.234,42.491,31.238,36.727,34.942,29.566,31.101,-344.41,465.08,66.883,1045,897.18,911.24,647.41,19.36,130.87,60.137,156.64,153.95,134.03,108.42,2,3,2,3,3,4,4,0.10322,-0.13619,0.92314,1.1696,0.60841,0.98803,1.1226,25.967,14.424,0.64308,0.33222,0.24489,0.27438,0.40922,0.24509,0.24079,58.8,40.603,2.6893,-2.9211,20.433,25.734,13.338,21.791,24.726,587.88,312.7,1.4067,0.78979,1.4556,2.1729,1.6133,1.656,2.0242,87.304,69.538,5,5,7,8,6,8,8,-10.842,-0.29641,6.2093,49.328,35.847,42.479,38.049,33.399,32.279,39.755,36.426,30.354,27.434,36.446,-142.54,-23.399,71.006,790.62,565.68,692.37,600.37,21.235,61.921,96.524,162.94,131.27,114.68,150.71,3,3,3,5,4,5,3,2
-0.87811,-0.32675,0.35726,1.0934,0.98062,0.56079,1.014,-64.09,-11.055,0.38511,0.24869,0.32374,0.3434,0.35112,0.28913,0.34482,28.379,21.109,-23.829,-8.3627,9.9167,29.485,26.333,14.905,27.627,-1749.1,-265.65,0.1792,0.052734,1.2402,2.108,1.7623,1.2902,2.0439,63.908,45.895,7,7,9,8,6,7,9,19.615,-14.218,21.302,75.136,64.575,66.741,46.469,33.686,76.198,37.992,59.668,56.456,57.185,34.559,429.09,-306.83,445.18,1601.2,1375.4,1418.2,995.61,68.826,88.918,94.619,290.24,280.27,282.25,101.27,5,5,4,6,6,6,4,0.44925,-0.74425,0.4925,1.003,0.87177,0.89549,0.66689,40.257,-54.198,0.04774,0.083071,0.049017,0.055859,0.067427,0.058111,0.065448,4.9833,6.4206,4.9815,-8.2225,5.418,11.08,9.6422,9.8826,7.3626,443.82,-594.39,0.533,-0.648,0.577,1.1217,1.0262,1.0327,0.7855,47.665,-44.268,4,2,2,3,3,2,3,-6.3668,-6.2908,4.845,28.237,25.3,24.977,15.742,11.363,27.835,12.322,18.217,17.877,18.478,9.4422,-152.74,-108.45,123.69,631.09,562.53,552.87,366.93,14.024,41.463,28.78,89.093,87.195,89.093,38.162,4,3,3,4,4,4,5,0
0.67493,0.42711,0.55068,1.0327,0.84193,0.73313,0.90686,63.135,42.521,0.24375,0.26472,0.18825,0.18596,0.23616,0.22724,0.16938,15.032,18.699,17.061,11.023,13.75,26.036,21.372,18.484,22.773,1569,1071.6,1.1362,0.80884,1.0505,1.4735,1.3362,1.1245,1.2949,89.569,73.212,8,7,6,9,8,6,9,49.649,19.256,1.914,70.173,63.85,42.089,57.994,27.385,35.806,28.776,25.549,26.796,25.118,25.115,872.06,344.24,3.3613,1215.4,1114.8,726.35,996.25,82.637,103.72,60.396,110.65,109.68,104.74,86.683,4,3,1,5,4,4,6,0.29109,-0.51399,0.8225,1.2173,0.82371,1.0893,0.9936,52.412,-13.582,0.49348,0.53822,0.29763,0.3844,0.43698,0.35049,0.31212,28.426,55.861,7.355,-13.745,21.441,31.931,21.705,28.628,25.905,1337.1,-383.17,1.0918,0.26343,1.2126,2.0919,1.8978,2.059,1.5521,88.145,54.199,6,5,7,5,5,6,5,18.117,-29.998,18.454,87.433,65.04,71.877,66.588,45.69,52.886,54.955,39.821,41.981,41.643,34.523,433.77,-765.91,519.19,2199.7,1647.4,1812.7,1663.1,104.15,40.869,114.89,166.53,164.57,166.36,151.37,4,7,6,6,6,6,6,4
-0.23016,0.39275,0.9601,1.1958,0.67277,1.0905,1.0733,-6.2615,54.591,0.44283,0.44739,0.34393,0.45047,0.37695,0.44849,0.36172,61.423,30.896,-6.5997,10.803,27.316,33.814,18.83,30.825,30.52,-175.68,1520.5,0.83594,1.5066,2.2039,2.7151,1.5859,2.5832,2.3571,79.653,89.519,4,6,7,4,5,5,4,52.713,1.7929,66.488,129.9,103.15,115.41,90.07,30.176,94.602,33.755,27.543,39.229,25.867,32.908,911.14,-9.2149,1167.4,2217.9,1740.3,1974.2,1566.7,93.491,144.97,135.66,165.85,159.94,156.84,164.75,4,3,3,6,5,6,3,-0.27321,-0.47942,0.73019,1.0764,0.71466,0.88804,0.95681,4.2599,-35.388,0.49644,0.25342,0.44405,0.41342,0.30677,0.48429,0.34726,57.487,37.922,-5.5273,-9.6654,14.48,21.37,14.227,17.704,18.935,94.314,-748.13,0.49927,-0.15796,1.627,2.4478,1.8289,2.0999,2.0565,68.901,57.857,4,4,6,5,5,5,5,-0.61266,-4.7539,-7.8194,106.76,95.606,87.303,62.917,57.189,101.88,41.959,59.424,63.852,65.004,30.647,25.953,-40.183,-164.5,2102.5,1868.3,1733.6,1250.6,91.845,214.73,83.399,244.81,230.55,230.35,117.59,4,3,2,5,5,4,6,3
-0.12825,-0.68104,0.6452,1.1493,0.79176,1.083,0.81935,1.0585,-45.645,0.35074,0.58956,0.47657,0.50819,0.56457,0.52109,0.32095,41.313,40.832,-3.3719,-19.227,18.557,32.529,22.327,30.704,23.165,51.453,-1267.1,0.72021,0.082764,1.7244,2.6849,2.5747,2.6636,1.7245,71.03,51.241,8,6,7,6,8,7,7,4.0628,-46.923,2.0616,100.43,96.044,84.405,52.885,55.354,85.212,25.386,52.715,55.018,52.749,28.579,0.34299,-1038.9,38.11,2339.4,2232.7,1972.1,1216.8,135.26,95.091,46.662,238.55,238.45,211.05,135.44,5,6,3,5,5,6,5,-0.88858,0.19125,-0.31983,1.0062,0.9474,0.42601,0.95167,-77.397,17.166,0.11842,0.30169,0.16154,0.19901,0.16476,0.26574,0.1583,19.305,15.748,-9.7065,1.7735,-3.304,10.798,10.21,4.3121,10.321,-870.3,172.51,-0.613,0.994,-0.042,1.5742,1.4249,1.1982,1.2207,-30.097,54.867,2,2,1,2,2,0,2,-51.72,-43.382,36.065,118.2,109.04,101.01,68.683,87.361,164.06,83.314,181.72,164,162.88,117.47,-1143.8,-925.61,716.56,2623.1,2465.6,2234,1469.4,3.476,191.46,299.08,681.26,625.32,640.58,356.19,3,3,5,5,5,5,4,1
0.94081,0.021322,0.069363,1.0132,0.94409,0.25881,1.0102,86.101,7.4331,0.12043,0.078272,0.37022,0.12719,0.12118,0.28124,0.12644,2.5997,14.202,24.589,0.59717,1.3732,26.183,24.674,6.328,26.102,2239.4,173.87,1.1233,0.15991,1.155,1.2982,1.1323,1.1582,1.2954,89.671,49.89,5,4,5,6,5,5,6,3.4473,-82.646,3.9329,103.78,95.057,94.701,49.324,37.471,78.808,40.684,71.852,72.88,75.083,23.096,18.232,-1720.9,117.61,2109.3,1940.1,1948.8,967.52,65,-10.747,72.18,243.88,241.33,239.49,92.521,1,2,1,3,3,3,1,0.91203,-0.33716,-0.075874,1.0116,0.97588,0.42781,0.94967,70.167,-16.39,0.07402,0.086237,0.26122,0.084841,0.076647,0.10246,0.088281,4.9915,7.5249,36.462,-13.462,-3.082,40.456,39.008,17.134,37.987,2807.8,-652.36,1.0583,-0.22144,0.24243,1.185,1.1659,0.59074,1.1561,76.818,0.17045,7,9,6,7,7,8,7,6.3652,-5.172,-5.2287,10.779,8.6478,8.5393,8.9825,3.7649,3.2487,5.2916,5.4994,4.1106,4.3518,5.3676,155.32,-120.97,-129.61,259.49,206.92,204.38,219.05,12.073,1.0213,2.5,17.805,14.333,13.535,16.609,2,4,1,3,3,4,2,1
-0.59907,-0.5932,0.50104,1.1371,0.95663,0.89755,0.86091,-25.537,-30.237,0.41757,0.46903,0.32555,0.39534,0.42674,0.33987,0.37954,32.125,40.538,-15.508,-15.277,12.931,29.402,24.75,23.129,22.331,-646.27,-797.84,0.047119,0.68701,1.3413,2.1596,1.9888,1.6816,1.7485,57.916,81.34,9,7,7,7,7,6,9,21.652,-0.0076218,-36.682,135.21,122.36,116.7,73.993,53.911,135.52,47.931,76.392,75.182,86.281,35.518,297.53,114.38,-485.52,1736,1559.6,1478.6,1002,102.45,248.9,35.107,269.9,267.32,268.78,155.56,3,3,3,3,4,3,2,0.81817,-0.26433,0.45383,1.0262,0.88052,0.55612,0.97679,72.913,-6.5905,0.22436,0.164,0.22093,0.091821,0.19472,0.19808,0.11504,11.25,13.477,8.799,-2.98,5.0495,11.18,9.5129,6.2195,10.618,795,-77.64,1.088,0.002,0.778,1.149,1.1223,0.8317,1.1189,89.862,14.005,2,2,2,2,2,1,3,1.3212,-6.0774,2.8023,81.445,77.461,72.122,41.341,38.941,84.657,24.87,49.281,49.624,49.034,19.016,40.762,-89.271,62.225,1888.9,1794.7,1672.7,959.18,43.902,214.39,33.293,233.02,226.89,220.87,91.304,5,5,6,6,6,5,6,2
-0.99107,0.31885,-0.02594,1.0631,1.0544,0.35366,1.0002,-71.884,18.939,0.10906,0.16039,0.13423,0.092542,0.093611,0.14236,0.10886,9.1491,8.9005,-30.632,10.004,-0.77917,32.905,32.638,11.08,30.914,-2221.6,593.79,-0.8374,0.56274,0.20728,1.3021,1.2998,0.56516,1.2935,-59.871,30.398,4,4,4,3,4,6,3,-6.2295,9.7886,22.414,58.288,41.048,55.058,38.786,14.37,48.594,33.163,27.958,30.775,30.288,17.301,-156.3,265.18,492.37,1260.9,896.99,1188.3,833.98,23.171,106.05,79.527,111.35,106.05,111.35,82.834,4,4,1,4,4,4,3,0.026309,-0.042207,0.74662,1.0222,0.56032,0.94111,0.89003,29.343,11.035,0.45591,0.436,0.52404,0.40902,0.27108,0.35306,0.48857,34.956,58.277,0.58765,-1.296,18.456,24.956,13.646,22.931,21.879,708.79,263.49,0.47388,0.59302,1.5801,1.971,1.272,1.6313,1.9124,81.324,89.721,7,6,6,7,6,6,8,-2.474,21.424,-4.8641,38.891,30.179,37.162,23.941,12.63,70.596,41.74,76.271,68.398,76.082,36.534,-36.974,363.51,-64.093,724.83,545.43,685.26,471.75,14.512,327.29,52.21,364.05,331.16,360.53,159.42,3,5,6,4,5,4,2,0
-0.97701,0.10609,0.23551,1.0134,0.98313,0.26403,1.0074,-83.807,9.5375,0.027182,0.030089,0.069149,0.024504,0.029576,0.051087,0.023277,1.6263,1.2888,-34.18,3.6938,8.2574,35.452,34.392,9.2417,35.244,-2934.3,332.88,-0.91016,0.15308,0.32178,1.0581,1.0384,0.33877,1.0494,-81.442,11.938,7,7,5,7,7,7,7,1.4699,12.041,1.5062,13.853,13.261,12.716,6.454,6.1681,9.104,3.4957,9.4314,9.5428,8.9482,3.3988,43.072,301.28,36.341,347.01,332.03,318.41,161.92,15.777,40.808,6.814,43.982,43.752,41.055,16.406,6,4,3,4,4,4,6,-0.20303,-0.047312,0.95217,0.9864,0.22484,0.95366,0.98495,-48.521,23.173,0.14729,0.025075,0.067979,0.055212,0.12215,0.068018,0.055417,50.317,26.622,-4.6166,-1.0977,22.047,22.79,5.1188,22.082,22.757,-1130,566.7,0.074707,0.020752,1.0073,1.0829,0.47463,1.0075,1.0807,77.773,52.271,7,6,7,6,6,7,6,24.043,18.993,-23.576,74.787,64.963,56.841,56.337,40.997,47.383,28.935,17.977,19.263,23.983,17.55,349.02,256.74,-335.82,871.97,748.87,655.85,677.27,58.735,79.817,38.659,111.34,104.41,89.43,88.974,3,2,1,3,3,2,2,1
-0.4619,-0.78227,0.090545,1.0953,0.95247,0.9474,0.72331,-17.742,-54.328,0.30461,0.30013,0.5227,0.27862,0.31343,0.27684,0.23306,24.528,21.217,-14.074,-23.215,2.0724,32.644,28.451,28.089,21.644,-563,-1613.5,0.1438,-0.37109,0.88623,1.7283,1.6797,1.6107,1.3132,26.696,8.9073,11,7,7,8,8,8,10,18.675,-45.92,-0.45549,131.84,127.76,92.393,90.854,120.13,110.13,34.39,110.45,110.09,81.343,85.904,515.9,-1127.4,-23.178,3198.3,3097.4,2260.4,2198,306.1,145.17,62.439,437.21,432.03,341.41,322.09,4,6,4,5,5,6,4,-0.59267,0.74275,0.38333,1.0759,0.98354,0.86845,0.73079,-32.652,53.35,0.12425,0.31567,0.22066,0.21517,0.21166,0.29613,0.15816,20.359,15.495,-6.4065,8.225,4.331,11.735,10.659,9.6306,8.0087,-340.79,601.47,-0.41,1.292,0.798,1.4915,1.3927,1.3452,1.0254,2.4141,68.756,3,2,2,3,2,3,3,8.3424,4.1802,-4.5777,78.093,63.744,65.687,52.152,51.069,68.273,48.934,58.677,56.037,51.136,47.668,189.76,62.774,-174.61,1924.4,1544.2,1611.3,1316.9,134.21,204.09,70.366,216.12,206.75,213.57,144.18,5,5,4,5,7,5,7,2
0.75241,0.49757,0.28833,1.0821,0.95168,0.69488,0.9129,60.3,39.152,0.31182,0.31431,0.37062,0.22702,0.31842,0.28224,0.21257,16.008,17.772,26.513,17.351,9.8185,37.792,33.377,24.167,31.847,2116.3,1353.6,1.3975,1.1182,0.97583,1.709,1.7078,1.1427,1.4233,87.745,89.663,7,4,7,9,8,7,9,8.5984,118.76,33.829,178.36,148.42,175.17,78.888,29.645,166.15,75.07,129.07,142.03,129.99,34.856,115.41,2131.8,572.08,3082,2577.3,3034.1,1322.5,59.299,497.42,118.83,503.29,501.73,499,120.4,3,5,4,4,4,4,3,0.74885,-0.48954,0.57507,1.1441,0.97145,0.83424,0.96111,61.796,-13.957,0.2647,0.43769,0.28915,0.40043,0.33556,0.38021,0.3466,17.338,31.503,18.38,-12.236,14.539,28.47,24.053,21.03,23.822,1540.8,-347.68,1.3213,0.21387,1.2991,2.2499,1.9055,2.0503,1.5956,88.545,40.013,4,5,7,6,5,6,5,3.1576,24.439,-11.019,76.985,75.477,74.78,20.251,20.113,105.73,18.941,80.602,79.067,80.201,21.71,56.631,469.05,-219.47,1538.3,1507.9,1492.1,406.93,50.488,246.05,5.9604,255.96,251.18,250.93,70.512,4,4,4,4,4,5,4,2
-0.55397,-0.67213,-0.26969,1.1963,1.0578,0.89502,0.91782,-25.546,-27.05,0.53575,0.5965,0.57212,0.59146,0.51968,0.63009,0.36826,48.636,32.865,-15.866,-19.379,-7.8011,34.752,30.645,26,26.719,-724.95,-768.78,1.3555,0.21875,1.5613,3.0205,2.6836,2.9647,2.0676,73.403,53.421,5,4,8,8,8,4,8,-16.259,13.073,-9.1966,181.6,162.85,134.57,126.1,121.4,132.8,69.749,59.45,72.71,62.948,58.767,-625.57,521.75,-167.84,4629.8,4144.3,3433.6,3193,224.85,239.42,127.85,309.22,267.97,245.96,263.38,4,4,3,4,4,5,6,-0.64275,0.2915,-0.73008,1.155,0.83799,0.89682,1.0341,-27.579,39.45,0.25119,0.45347,0.34737,0.24295,0.2146,0.35083,0.22213,46.592,29.134,-7.1415,3.505,-7.942,12.635,9.2263,9.753,11.321,-324.09,447.03,-0.26,0.866,-0.354,1.4909,1.1801,1.4429,1.4387,45.522,73.59,2,3,3,4,4,4,4,19.164,-141,-9.9975,186.32,180.33,176.62,61.256,58.802,211.27,42.756,186.89,187.85,186.45,43.103,362.47,-3293.3,-179.73,4227.6,4091.3,4015.8,1354.7,157.93,172.44,102.56,715.79,713.15,710.71,178.6,4,4,4,5,5,7,6,2
-0.074848,-0.7726,0.20609,1.0999,1.0047,0.88782,0.75801,5.0887,-49.188,0.68611,0.18453,0.39172,0.26632,0.28559,0.18081,0.27682,41.153,14.129,-1.821,-19.376,5.3187,27.454,25.151,22.155,18.814,124.54,-1242.3,0.94434,-0.40161,0.65137,1.598,1.5689,1.2621,1.3212,53.757,-29.15,7,7,7,5,5,7,6,30.015,-101.21,-10.128,130.45,124.48,116.87,62.628,55.721,103.98,37.816,96.01,96.408,93.398,37.862,458.36,-1661.5,-137.95,2120.2,2025.7,1918.2,987.3,120.2,72.134,42.104,363.16,360.62,348.91,130.3,4,5,3,4,4,4,3,-0.65333,0.596,0.40858,1.0301,0.91407,0.77967,0.80131,-41.798,49.402,0.16993,0.20453,0.25776,0.12218,0.11125,0.12142,0.20645,17.31,9.4077,-7.249,6.531,4.6945,11.437,10.11,8.6526,8.9322,-462.44,543.8,-0.487,0.886,0.715,1.2466,1.1016,0.89109,1.2155,-22.951,60.173,3,2,4,3,3,3,3,26.867,-34.621,-31.532,84.877,77.113,67.401,57.439,56.117,66.871,29.484,63.359,58.48,53.748,48.647,590.98,-777.16,-719.76,1935.5,1756.3,1540.8,1302.3,154.27,76.768,10.915,184.36,170.53,169.86,161.38,3,5,3,5,5,4,5,2
-0.8447,-0.32194,-0.4404,1.0143,0.90888,0.56058,0.95582,-67.969,-9.7079,0.056114,0.10578,0.099,0.076431,0.071715,0.061485,0.081307,6.0379,9.9906,-25.28,-9.5522,-13.306,30.364,27.164,16.79,28.653,-2042.6,-283.58,-0.69531,-0.22217,-0.21802,1.2164,1.1501,0.71932,1.0642,-55.426,0.65062,7,6,7,9,8,8,9,-2.9744,12.691,10.618,39.977,36.888,20.642,35.272,43.988,11.883,9.1031,28.082,28.909,8.0883,29.128,-41.037,299.92,256.06,908.52,833.89,486.48,793.42,52.454,35.076,26.784,124.26,124.16,35.424,119.2,3,7,5,4,4,6,5,-0.90647,0.276,-0.042667,1.0229,0.98567,0.38778,0.9555,-68.23,19.309,0.22892,0.27579,0.30024,0.2482,0.22251,0.29776,0.21606,25.71,18.492,-12.983,4.0735,-0.4915,14.679,14.138,5.6043,13.7,-953.55,271.51,-0.253,0.85,0.96,1.4386,1.3971,1.2822,1.3001,14.407,67.599,3,2,4,4,3,2,4,70.68,40.768,-42.502,126.72,115.24,97.655,88.638,63.771,130.98,48.326,125.19,119.77,114.85,72.849,1844.4,1014.1,-1054,3276.2,3001.9,2507.6,2277.8,195.73,374.76,10.305,416.12,407.36,394.02,228.07,3,7,2,4,4,5,5,5
-0.092988,-0.59142,0.60775,1.2111,0.96235,1.0052,0.91451,-5.8055,-23.905,0.74302,0.49597,0.4425,0.48141,0.46111,0.37613,0.52464,51.419,48.808,-3.8375,-19.535,19.22,38.358,30.385,32.091,28.75,-217.35,-793.14,1.9236,0.64258,1.3674,2.4066,2.3186,2.2075,2.3192,88.627,63.581,9,7,5,6,9,7,6,-33.228,52.418,-15.918,154.5,124.82,135.03,110.07,74.123,137.91,109.39,126.19,110.99,123.06,79.197,-816.62,1240.9,-314.85,3837.9,3102.4,3352.1,2735.3,60.838,430.73,155.38,482.54,450.3,464.33,263.33,7,7,4,6,7,6,6,-0.45733,0.61527,0.61173,0.9898,0.77181,0.87319,0.7693,-19.86,59.744,0.084243,0.10796,0.11718,0.11588,0.10098,0.12247,0.10849,10.644,5.7037,-6.438,8.7585,8.5345,13.945,10.945,12.301,10.77,-272.11,839.35,-0.351,0.758,0.868,1.264,0.91879,1.0935,1.0749,-5.9309,66.802,5,5,3,5,5,4,4,0.6233,-3.986,2.64,57.185,54.203,46.679,30.507,31.368,70.901,15.962,53.796,54.561,55.161,16.731,17.469,-39.755,74.481,1460.1,1381.3,1179.8,804.01,32.866,149.27,20.183,206.78,203.13,198.14,70.66,6,5,6,7,8,6,7,2
0.048521,-0.894,0.40684,1.0223,0.90988,1.0077,0.45128,14.785,-80.477,0.16106,0.1607,0.22053,0.14051,0.15679,0.14858,0.19392,12.911,6.37,1.4463,-26.839,12.089,30.645,27.326,30.196,13.451,437.04,-2409.7,0.28271,-0.65991,0.81665,1.3571,1.3569,1.342,0.82129,33.622,-68.304,6,9,8,9,9,9,9,-31.424,22.107,-14.426,46.857,43.478,33.36,35.716,29.179,40.117,17.198,47.159,45.049,38.363,32.616,-746.84,519.44,-325.99,1104.1,1029.6,778.96,840.83,-5.5335,133.34,-0.27439,180.63,174.93,140.71,123.01,4,5,7,5,5,7,5,-0.613,0.4455,0.65225,1.0004,0.75801,0.79034,0.89546,-43.506,49.06,0.01801,0.017794,0.033797,0.022556,0.016535,0.025698,0.027486,2.3244,1.2079,-6.73,4.921,7.1545,10.992,8.3393,8.688,9.8267,-476.42,540.21,-0.588,0.461,0.702,1.0306,0.78032,0.83765,0.93152,-38.751,51.668,3,4,3,3,3,3,2,-0.42425,5.94,1.2221,10.521,9.2397,9.9827,5.3599,3.1047,8.4553,4.8917,5.3031,5.3902,5.46,2.3101,-11.005,133.51,27.958,235.04,204.52,223.74,122.38,6.768,24.573,8.659,25.102,25.101,24.574,9.2321,5,3,2,5,5,5,4,2
